,0
0,-0.0032940904080703717
1,0.003198027767120126
2,0.009344404113061673
3,0.01521000051721096
4,0.020844554755738386
5,0.02628688699427215
6,0.031567795796718444
7,0.036712060346914176
8,0.04173985846107578
9,0.04666779227642328
10,0.05150964413467691
11,0.056276942963210536
12,0.060979395025951885
13,0.06562521594537983
14,0.07022138975103942
15,0.07477387323885726
16,0.07928775882428984
17,0.08376740553023501
18,0.08821654525313466
19,0.09263836966482003
20,0.09703560181399229
21,0.10141055554281696
22,0.10576518513092556
23,0.11010112705206425
24,0.11441973532933551
25,0.11872211166903485
26,0.1230091313157673
27,0.1272814653847579
28,0.13153960027778436
29,0.13578385466706394
30,0.14001439442945632
31,0.14423124582622154
32,0.1484343071476552
33,0.15262335897513035
34,0.15679807315461136
35,0.16095802052625216
36,0.16510267741621454
37,0.16923143087270748
38,0.17334358262304334
39,0.1774383517477535
40,0.18151487611767084
41,0.18557221272616944
42,0.18960933717609188
43,0.1936251427510264
44,0.197618439710494
45,0.20158795568816526
46,0.20553233832142373
47,0.20945016146686202
48,0.21333993651194982
49,0.21720013031367053
50,0.22102919109938798
51,0.22482558315867393
52,0.2285878302357814
53,0.23231456610534984
54,0.23600458880934322
55,0.2396569124366167
56,0.24327080721687697
57,0.24684581529792274
58,0.2503817262947045
59,0.2538784942078763
60,0.2573360765744721
61,0.2607541790225579
62,0.26413189534211
63,0.26746724653879717
64,0.2707566438641542
65,0.27399433186337685
66,0.27717190839183625
67,0.28027806780473974
68,0.283298766619609
69,0.2862180590393085
70,0.2890198781205989
71,0.2916910252064403
72,0.29422554568560094
73,0.2966304760074038
74,0.2989326036489195
75,0.30118534966593086
76,0.30347413979170956
77,0.30591768977106315
78,0.30866157943915057
79,0.31185953057729937
80,0.3156373148638259
81,0.3200348246640181
82,0.32492447635445915
83,0.3299100647703618
84,0.3342210268014555
85,0.3366344497232095
86,0.3354822216011714
87,0.32883293068734365
88,0.31497303912777347
89,0.2933372117127621
90,0.2660266995147089
91,0.23995512678117556
92,0.22937765294191417
93,0.2579264555526197
94,0.35801394567928224
95,0.5631187387273681
96,0.8843078187125756
97,1.2552244470711862
98,1.4179124200894035
99,0.7025522722878201
100,-2.3766095700770418
101,-10.835195897171293
102,-4.389331169539865
103,39.89247183975976
104,-19.208224393554854
105,-5.862220857434243
106,-0.49075661667547554
107,1.2086684927819134
108,1.4007959295809427
109,1.104181611095764
110,0.7491258932493625
111,0.4821183401397115
112,0.32543351722214814
113,0.2562515975885203
114,0.24266244417651486
115,0.2576866236115721
116,0.28288573245175747
117,0.30762893439872707
118,0.32700286795085504
119,0.33969341931910757
120,0.3463206252418029
121,0.34830906904958614
122,0.3472141392885946
123,0.3443797919251417
124,0.34081078596993714
125,0.33716803409515944
126,0.33382366367411975
127,0.3309360380217631
128,0.32852254082446336
129,0.3265197493918006
130,0.32482787944427455
131,0.32334035988291177
132,0.32196120444039855
133,0.3206133432079426
134,0.31924086257957984
135,0.3178075697352034
136,0.3162936832793563
137,0.314691882111665
138,0.31300347658553423
139,0.3112351138473533
140,0.30939618451687934
141,0.30749694196309185
142,0.3055472570914848
143,0.30355589096535196
144,0.3015301582009249
145,0.299475863172275
146,0.2973974094868255
147,0.29529800481704493
